open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5880.4,5882.15,5878.9,5880.9,0,0,0,1,0.9431923909062085,ASIA,3,0.00315187536586562,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5880.9,5884.25,5879.15,5883.65,0,0,0,1,0.9431923909062085,ASIA,3,0.00315187536586562,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5883.65,5886.25,5882.4,5882.75,0,0,0,1,0.9431923909062085,ASIA,3,0.00315187536586562,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5882.65,5885.15,5877.65,5882.9,0,0,0,1,0.9664452773738735,ASIA,4,0.0025147065427252803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5882.9,5886.0,5882.15,5884.15,0,0,0,1,0.9664452773738735,ASIA,4,0.0025147065427252803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5884.15,5890.4,5880.9,5881.15,0,0,0,1,0.9664452773738735,ASIA,4,0.0025147065427252803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5881.15,5883.4,5877.9,5882.9,0,0,0,1,0.9664452773738735,ASIA,4,0.0025147065427252803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5882.9,5895.15,5881.15,5892.65,0,0,0,1,0.8748385953788852,ASIA,5,0.023097643097615715,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5892.65,5894.15,5890.15,5892.15,0,0,0,1,0.8748385953788852,ASIA,5,0.023097643097615715,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5892.25,5892.25,5884.9,5887.4,0,0,0,1,0.8748385953788852,ASIA,5,0.023097643097615715,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5887.15,5887.9,5881.15,5882.9,0,0,0,1,0.8748385953788852,ASIA,5,0.023097643097615715,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5882.65,5884.65,5878.4,5883.65,0,0,0,2,0.03166388905800199,LONDON,1,0.08174802417483482,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
5883.65,5883.65,5880.85,5883.15,0,0,0,2,0.03166388905800199,LONDON,1,0.08174802417483482,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
5882.65,5883.5,5877.9,5883.4,0,0,0,2,0.03166388905800199,LONDON,1,0.08174802417483482,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
5883.4,5886.65,5880.9,5886.15,0,0,0,2,0.03166388905800199,LONDON,1,0.08174802417483482,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
5886.15,5891.5,5885.4,5890.15,0,0,0,1,0.8714179510774424,LONDON,1,0.5607520289601586,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5890.15,5892.4,5884.4,5884.65,0,0,0,1,0.8714179510774424,LONDON,1,0.5607520289601586,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
