open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
1011.55,1011.55,1010.05,1010.55,0,0,0,1,0.9899264055743313,NY,9,1.3887128162357598,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1010.85,1013.95,1010.85,1013.05,0,0,0,1,0.9899264055743313,NY,9,1.3887128162357598,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1013.15,1013.45,1011.95,1013.35,0,0,0,1,0.9899264055743313,NY,9,1.3887128162357598,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1014.75,1014.75,1014.55,1014.65,0,0,0,1,0.970540924883952,NY,1,0.13618677042798405,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1014.55,1014.95,1013.45,1014.95,0,0,0,1,0.970540924883952,NY,1,0.13618677042798405,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1015.15,1017.55,1015.15,1017.25,0,0,0,1,0.9616418768660143,NY,2,0.15686274509806292,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1017.15,1017.65,1014.15,1014.15,0,0,0,1,0.9616418768660143,NY,2,0.15686274509806292,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1014.25,1015.35,1014.25,1015.05,0,0,0,1,0.9616418768660143,NY,2,0.15686274509806292,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1015.05,1015.05,1014.15,1014.25,0,0,0,1,0.9616418768660143,NY,2,0.15686274509806292,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1014.05,1014.25,1013.2,1013.2,0,0,0,1,0.8071316283868587,NY,3,0.7447708862289923,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.05,1014.05,1012.95,1012.95,0,0,0,1,0.8071316283868587,NY,3,0.7447708862289923,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1012.85,1012.85,1011.25,1011.55,0,0,0,1,0.8071316283868587,NY,3,0.7447708862289923,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1011.25,1012.15,1011.25,1011.95,0,0,0,1,0.8071316283868587,NY,3,0.7447708862289923,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1012.05,1013.15,1012.05,1013.15,0,0,0,1,0.8713147565894236,NY,4,0.264293419633224,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1012.95,1014.25,1012.85,1013.25,0,0,0,1,0.8713147565894236,NY,4,0.264293419633224,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.2,1014.0,1013.2,1013.45,0,0,0,1,0.8713147565894236,NY,4,0.264293419633224,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.25,1014.35,1012.55,1013.45,0,0,0,1,0.8713147565894236,NY,4,0.264293419633224,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.35,1013.45,1012.45,1013.05,0,0,0,1,0.8351454838833166,NY,5,0.4739811912226026,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.25,1013.25,1012.55,1012.95,0,0,0,1,0.8351454838833166,NY,5,0.4739811912226026,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1013.05,1013.35,1010.45,1010.95,0,0,0,1,0.8351454838833166,NY,5,0.4739811912226026,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1011.05,1012.55,1010.85,1012.55,0,0,0,1,0.8351454838833166,NY,5,0.4739811912226026,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1012.15,1012.45,1011.05,1011.05,0,0,0,0,0.6793189043200035,NY_PM,1,1.3295956506965545,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1011.35,1011.65,1008.35,1008.35,0,0,0,0,0.6793189043200035,NY_PM,1,1.3295956506965545,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1008.45,1009.15,1008.4,1009.15,0,0,0,0,0.6793189043200035,NY_PM,1,1.3295956506965545,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1008.95,1009.35,1008.95,1009.1,0,0,0,0,0.6793189043200035,NY_PM,1,1.3295956506965545,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1009.0,1009.35,1008.9,1009.35,0,0,0,0,0.7029318469274981,NY_PM,2,1.357920618194586,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1009.45,1009.55,1009.45,1009.55,0,0,0,0,0.7029318469274981,NY_PM,2,1.357920618194586,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1009.25,1009.25,1008.85,1008.85,0,0,0,0,0.7029318469274981,NY_PM,2,1.357920618194586,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1008.95,1008.95,1008.85,1008.85,0,0,0,0,0.7029318469274981,NY_PM,2,1.357920618194586,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1008.75,1008.75,1008.45,1008.45,0,0,0,1,0.7463038675942986,NY_PM,1,1.9977765919601647,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.35,1008.35,1007.75,1007.75,0,0,0,1,0.7463038675942986,NY_PM,1,1.9977765919601647,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.85,1006.85,1006.35,1006.35,0,0,0,1,0.7463038675942986,NY_PM,1,1.9977765919601647,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.15,1006.35,1005.85,1006.35,0,0,0,1,0.49795943292669476,NY_PM,2,1.7905818750889484,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.85,1007.35,1006.85,1007.35,0,0,0,1,0.49795943292669476,NY_PM,2,1.7905818750889484,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1007.45,1008.05,1007.45,1007.75,0,0,0,1,0.49795943292669476,NY_PM,2,1.7905818750889484,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1005.35,1007.25,1005.35,1006.75,0,0,0,1,0.6070301540736791,NY,1,0.06638217164535977,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.55,1007.45,1005.55,1006.25,0,0,0,1,0.6070301540736791,NY,1,0.06638217164535977,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.3,1006.45,1005.55,1005.55,0,0,0,1,0.6070301540736791,NY,1,0.06638217164535977,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
