open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
1819.51,1820.03,1819.42,1819.8,0,0,0,0,0.48767021786317416,NY_PM,3,0.014445648248452085,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1820.19,1820.99,1819.92,1820.97,0,0,0,0,0.22225433504567466,ASIA,4,0.12915840493502226,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1820.96,1821.08,1820.56,1820.79,0,0,0,0,0.22225433504567466,ASIA,4,0.12915840493502226,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1820.8,1822.77,1820.77,1821.92,0,0,0,0,0.22225433504567466,ASIA,4,0.12915840493502226,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.92,1822.7,1820.88,1820.89,0,0,0,0,0.22225433504567466,ASIA,4,0.12915840493502226,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1820.89,1821.54,1819.89,1820.0,0,0,0,0,0.5369034696941064,ASIA,5,0.38831708689572797,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1819.96,1821.74,1819.8,1820.3,0,0,0,0,0.5369034696941064,ASIA,5,0.38831708689572797,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1820.2,1820.47,1819.3,1820.09,0,0,0,0,0.5369034696941064,ASIA,5,0.38831708689572797,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1820.08,1822.88,1819.98,1822.41,0,0,0,0,0.5369034696941064,ASIA,5,0.38831708689572797,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1822.41,1823.17,1822.01,1823.09,0,0,0,0,0.24775542051001243,ASIA,6,0.584106216186335,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.09,1823.67,1822.97,1823.44,0,0,0,0,0.24775542051001243,ASIA,6,0.584106216186335,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.45,1824.05,1822.89,1823.95,0,0,0,0,0.24775542051001243,ASIA,6,0.584106216186335,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.95,1823.97,1823.32,1823.62,0,0,0,0,0.24775542051001243,ASIA,6,0.584106216186335,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.6,1824.2,1823.37,1823.9,0,0,0,0,0.30494745531015177,ASIA,7,0.04325321344175672,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.89,1823.9,1822.2,1822.4,0,0,0,0,0.30494745531015177,ASIA,7,0.04325321344175672,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1822.39,1822.53,1821.11,1821.17,0,0,0,0,0.30494745531015177,ASIA,7,0.04325321344175672,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1821.17,1821.41,1820.34,1820.99,0,0,0,0,0.30494745531015177,ASIA,7,0.04325321344175672,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1820.99,1821.26,1818.24,1818.25,0,0,0,0,0.10749695381489838,LONDON,8,0.03482387157266453,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1818.3,1819.61,1818.3,1819.02,0,0,0,0,0.10749695381489838,LONDON,8,0.03482387157266453,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1818.96,1819.73,1818.21,1818.86,0,0,0,0,0.10749695381489838,LONDON,8,0.03482387157266453,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1818.87,1821.22,1818.71,1821.02,0,0,0,0,0.10749695381489838,LONDON,8,0.03482387157266453,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
