symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,311,LONG,2023-09-15 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,312,LONG,2023-09-15 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,313,LONG,2023-09-18 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,314,LONG,2023-09-18 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,315,LONG,2023-09-19 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,316,SHORT,2023-09-19 20:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,317,LONG,2023-09-20 06:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,317,SHORT,2023-09-20 06:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,318,LONG,2023-09-20 20:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,319,SHORT,2023-09-21 00:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,320,LONG,2023-09-22 22:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,320,SHORT,2023-09-22 22:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,321,SHORT,2023-09-25 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,322,LONG,2023-09-25 14:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,323,SHORT,2023-09-25 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,324,SHORT,2023-09-26 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,325,SHORT,2023-09-27 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,326,LONG,2023-09-28 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,327,SHORT,2023-09-28 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,328,LONG,2023-09-28 10:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,329,SHORT,2023-09-28 22:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,330,LONG,2023-09-29 12:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,330,SHORT,2023-09-29 12:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,331,SHORT,2023-09-29 20:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,332,SHORT,2023-09-29 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,333,SHORT,2023-10-02 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,334,SHORT,2023-10-02 22:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,335,LONG,2023-10-03 18:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,335,SHORT,2023-10-03 18:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,336,LONG,2023-10-06 20:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,337,LONG,2023-10-09 02:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,338,LONG,2023-10-11 12:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,339,LONG,2023-10-11 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,340,SHORT,2023-10-12 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,341,LONG,2023-10-13 16:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,342,SHORT,2023-10-16 04:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,343,LONG,2023-10-17 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,343,SHORT,2023-10-17 00:00:00,10,True
