symbol,episode_id,setup_family,side_intent,meta_baseline_id,start_ts,end_ts,n_bars
USDCLP.mg,208,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-08-16 14:00:00,2023-08-16 15:00:00,2
USDCLP.mg,209,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-08-16 18:00:00,2023-08-16 20:00:00,3
USDCLP.mg,210,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-17 14:00:00,2023-08-17 14:00:00,1
USDCLP.mg,211,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-08-17 15:00:00,2023-08-17 18:00:00,4
USDCLP.mg,212,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-17 21:00:00,2023-08-18 14:00:00,3
USDCLP.mg,213,balance_degradation_breakout,SHORT,BALANCE_DEGRADATION,2023-08-18 16:00:00,2023-08-18 16:00:00,1
USDCLP.mg,214,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-21 18:00:00,2023-08-21 18:00:00,1
USDCLP.mg,215,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-08-22 19:00:00,2023-08-22 19:00:00,1
USDCLP.mg,216,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-22 20:00:00,2023-08-22 20:00:00,1
USDCLP.mg,217,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-08-22 22:00:00,2023-08-22 22:00:00,1
USDCLP.mg,218,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-23 14:00:00,2023-08-23 14:00:00,1
USDCLP.mg,219,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-08-23 15:00:00,2023-08-23 17:00:00,3
USDCLP.mg,220,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-24 14:00:00,2023-08-24 14:00:00,1
USDCLP.mg,221,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-08-24 15:00:00,2023-08-24 15:00:00,1
USDCLP.mg,222,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-24 17:00:00,2023-08-24 17:00:00,1
USDCLP.mg,223,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-08-24 20:00:00,2023-08-24 20:00:00,1
USDCLP.mg,224,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-25 20:00:00,2023-08-28 15:00:00,2
USDCLP.mg,225,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-08-28 16:00:00,2023-08-28 16:00:00,1
USDCLP.mg,226,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-29 15:00:00,2023-08-29 15:00:00,1
USDCLP.mg,227,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-08-31 15:00:00,2023-08-31 16:00:00,2
USDCLP.mg,228,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-08-31 17:00:00,2023-08-31 20:00:00,4
USDCLP.mg,229,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-08-31 21:00:00,2023-09-01 15:00:00,4
USDCLP.mg,230,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-01 17:00:00,2023-09-01 17:00:00,1
USDCLP.mg,231,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-09-01 18:00:00,2023-09-01 18:00:00,1
USDCLP.mg,232,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-09-01 19:00:00,2023-09-01 21:00:00,3
USDCLP.mg,233,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-09-04 14:00:00,2023-09-04 14:00:00,1
USDCLP.mg,234,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-09-04 15:00:00,2023-09-04 15:00:00,1
USDCLP.mg,235,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-04 17:00:00,2023-09-05 19:00:00,2
USDCLP.mg,236,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-09-06 16:00:00,2023-09-06 16:00:00,1
USDCLP.mg,237,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-07 16:00:00,2023-09-08 17:00:00,4
USDCLP.mg,238,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-09-12 14:00:00,2023-09-12 18:00:00,3
USDCLP.mg,239,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-09-12 19:00:00,2023-09-13 14:00:00,4
USDCLP.mg,240,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-14 16:00:00,2023-09-14 18:00:00,2
USDCLP.mg,241,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-09-15 13:00:00,2023-09-15 13:00:00,1
USDCLP.mg,242,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-09-15 15:00:00,2023-09-22 15:00:00,4
USDCLP.mg,243,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-09-22 16:00:00,2023-09-28 13:00:00,2
USDCLP.mg,244,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-09-28 15:00:00,2023-09-29 15:00:00,6
USDCLP.mg,245,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-02 16:00:00,2023-10-02 18:00:00,3
USDCLP.mg,246,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-04 13:00:00,2023-10-04 15:00:00,2
USDCLP.mg,247,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-04 16:00:00,2023-10-04 16:00:00,1
USDCLP.mg,248,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-04 17:00:00,2023-10-04 18:00:00,2
USDCLP.mg,249,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-10-04 19:00:00,2023-10-05 18:00:00,6
USDCLP.mg,250,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-05 19:00:00,2023-10-06 13:00:00,2
USDCLP.mg,251,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-06 14:00:00,2023-10-06 15:00:00,2
USDCLP.mg,252,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-10-06 17:00:00,2023-10-10 15:00:00,4
USDCLP.mg,253,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-11 13:00:00,2023-10-11 14:00:00,2
USDCLP.mg,254,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-10-12 14:00:00,2023-10-12 14:00:00,1
USDCLP.mg,255,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-12 15:00:00,2023-10-12 18:00:00,3
USDCLP.mg,256,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-16 14:00:00,2023-10-16 14:00:00,1
USDCLP.mg,257,balance_degradation_breakout,LONG,BALANCE_DEGRADATION,2023-10-16 16:00:00,2023-10-16 16:00:00,1
USDCLP.mg,258,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-16 17:00:00,2023-10-16 17:00:00,1
USDCLP.mg,259,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-17 16:00:00,2023-10-18 16:00:00,6
USDCLP.mg,260,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-18 17:00:00,2023-10-18 20:00:00,4
USDCLP.mg,261,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-19 15:00:00,2023-10-19 19:00:00,3
USDCLP.mg,262,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-19 20:00:00,2023-10-19 20:00:00,1
USDCLP.mg,263,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-10-19 21:00:00,2023-10-19 21:00:00,1
USDCLP.mg,264,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-10-20 13:00:00,2023-10-20 13:00:00,1
USDCLP.mg,265,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-10-20 14:00:00,2023-10-23 13:00:00,2
USDCLP.mg,266,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-23 16:00:00,2023-10-25 15:00:00,4
USDCLP.mg,267,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-25 16:00:00,2023-10-25 16:00:00,1
USDCLP.mg,268,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-26 18:00:00,2023-10-26 21:00:00,4
USDCLP.mg,269,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-10-30 14:00:00,2023-10-30 17:00:00,3
USDCLP.mg,270,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-03 14:00:00,2023-11-03 17:00:00,3
USDCLP.mg,271,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-06 21:00:00,2023-11-06 21:00:00,1
USDCLP.mg,272,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-07 13:00:00,2023-11-08 13:00:00,6
USDCLP.mg,273,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-08 15:00:00,2023-11-08 15:00:00,1
USDCLP.mg,274,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-10 15:00:00,2023-11-10 15:00:00,1
USDCLP.mg,275,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-13 13:00:00,2023-11-13 13:00:00,1
USDCLP.mg,276,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-13 15:00:00,2023-11-13 15:00:00,1
USDCLP.mg,277,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-14 15:00:00,2023-11-14 21:00:00,4
USDCLP.mg,278,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-15 13:00:00,2023-11-15 13:00:00,1
USDCLP.mg,279,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-15 17:00:00,2023-11-15 17:00:00,1
USDCLP.mg,280,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-15 21:00:00,2023-11-16 13:00:00,2
USDCLP.mg,281,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-16 14:00:00,2023-11-16 14:00:00,1
USDCLP.mg,282,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-16 15:00:00,2023-11-16 15:00:00,1
USDCLP.mg,283,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-16 16:00:00,2023-11-16 20:00:00,4
USDCLP.mg,284,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-16 21:00:00,2023-11-16 21:00:00,1
USDCLP.mg,285,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-17 13:00:00,2023-11-17 13:00:00,1
USDCLP.mg,286,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-17 14:00:00,2023-11-17 14:00:00,1
USDCLP.mg,287,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-17 16:00:00,2023-11-17 16:00:00,1
USDCLP.mg,288,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-20 17:00:00,2023-11-21 15:00:00,3
USDCLP.mg,289,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-21 17:00:00,2023-11-21 17:00:00,1
USDCLP.mg,290,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-21 19:00:00,2023-11-21 21:00:00,2
USDCLP.mg,291,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-22 13:00:00,2023-11-22 13:00:00,1
USDCLP.mg,292,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-22 16:00:00,2023-11-22 16:00:00,1
USDCLP.mg,293,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-23 13:00:00,2023-11-23 13:00:00,1
USDCLP.mg,294,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-23 17:00:00,2023-11-23 17:00:00,1
USDCLP.mg,295,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-23 18:00:00,2023-11-23 18:00:00,1
USDCLP.mg,296,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-24 13:00:00,2023-11-24 18:00:00,4
USDCLP.mg,297,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-11-24 19:00:00,2023-11-24 19:00:00,1
USDCLP.mg,298,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-27 13:00:00,2023-11-27 15:00:00,3
USDCLP.mg,299,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-27 17:00:00,2023-11-27 21:00:00,5
USDCLP.mg,300,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-28 13:00:00,2023-11-28 17:00:00,3
USDCLP.mg,301,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-11-28 18:00:00,2023-11-28 21:00:00,2
USDCLP.mg,302,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-29 13:00:00,2023-11-29 15:00:00,3
USDCLP.mg,303,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-29 16:00:00,2023-11-29 16:00:00,1
USDCLP.mg,304,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-11-29 17:00:00,2023-11-29 18:00:00,2
USDCLP.mg,305,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-29 19:00:00,2023-11-30 17:00:00,7
USDCLP.mg,306,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-11-30 18:00:00,2023-11-30 18:00:00,1
USDCLP.mg,307,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-11-30 20:00:00,2023-11-30 20:00:00,1
USDCLP.mg,308,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-11-30 21:00:00,2023-11-30 21:00:00,1
USDCLP.mg,309,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-01 13:00:00,2023-12-01 14:00:00,2
USDCLP.mg,310,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-12-01 16:00:00,2023-12-01 16:00:00,1
USDCLP.mg,311,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-04 14:00:00,2023-12-04 14:00:00,1
USDCLP.mg,312,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-04 16:00:00,2023-12-04 16:00:00,1
USDCLP.mg,313,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-04 17:00:00,2023-12-04 21:00:00,5
USDCLP.mg,314,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-05 13:00:00,2023-12-06 13:00:00,2
USDCLP.mg,315,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-06 15:00:00,2023-12-06 15:00:00,1
USDCLP.mg,316,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-12-06 17:00:00,2023-12-06 21:00:00,4
USDCLP.mg,317,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-07 16:00:00,2023-12-07 21:00:00,2
USDCLP.mg,318,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-11 13:00:00,2023-12-11 13:00:00,1
USDCLP.mg,319,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2023-12-12 15:00:00,2023-12-12 15:00:00,1
USDCLP.mg,320,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-12-12 19:00:00,2023-12-12 21:00:00,3
USDCLP.mg,321,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-13 15:00:00,2023-12-13 15:00:00,1
USDCLP.mg,322,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-13 18:00:00,2023-12-13 18:00:00,1
USDCLP.mg,323,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-13 19:00:00,2023-12-13 20:00:00,2
USDCLP.mg,324,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-12-13 21:00:00,2023-12-13 21:00:00,1
USDCLP.mg,325,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-14 15:00:00,2023-12-14 17:00:00,3
USDCLP.mg,326,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-15 18:00:00,2023-12-15 18:00:00,1
USDCLP.mg,327,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-15 20:00:00,2023-12-15 20:00:00,1
USDCLP.mg,328,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-18 13:00:00,2023-12-18 13:00:00,1
USDCLP.mg,329,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-19 13:00:00,2023-12-19 14:00:00,2
USDCLP.mg,330,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-20 13:00:00,2023-12-20 13:00:00,1
USDCLP.mg,331,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-20 14:00:00,2023-12-20 21:00:00,4
USDCLP.mg,332,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-21 13:00:00,2023-12-21 13:00:00,1
USDCLP.mg,333,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-21 14:00:00,2023-12-21 15:00:00,2
USDCLP.mg,334,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-21 16:00:00,2023-12-21 16:00:00,1
USDCLP.mg,335,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-22 13:00:00,2023-12-22 13:00:00,1
USDCLP.mg,336,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-22 14:00:00,2023-12-22 14:00:00,1
USDCLP.mg,337,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-26 13:00:00,2023-12-26 20:00:00,4
USDCLP.mg,338,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-27 14:00:00,2023-12-27 18:00:00,4
USDCLP.mg,339,transition_persistence,LONG,TRANSITION_PERSISTENCE,2023-12-28 16:00:00,2023-12-28 18:00:00,3
USDCLP.mg,340,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2023-12-28 20:00:00,2023-12-28 20:00:00,1
USDCLP.mg,341,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-12-29 15:00:00,2023-12-29 16:00:00,2
USDCLP.mg,342,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-02 14:00:00,2024-01-02 15:00:00,2
USDCLP.mg,343,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-03 13:00:00,2024-01-03 13:00:00,1
USDCLP.mg,344,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-03 17:00:00,2024-01-03 21:00:00,4
USDCLP.mg,345,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-04 15:00:00,2024-01-04 20:00:00,6
USDCLP.mg,346,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-05 18:00:00,2024-01-05 20:00:00,2
USDCLP.mg,347,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-08 15:00:00,2024-01-09 14:00:00,3
USDCLP.mg,348,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-09 17:00:00,2024-01-09 17:00:00,1
USDCLP.mg,349,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-10 17:00:00,2024-01-10 17:00:00,1
USDCLP.mg,350,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-10 18:00:00,2024-01-11 18:00:00,7
USDCLP.mg,351,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-15 18:00:00,2024-01-15 19:00:00,2
USDCLP.mg,352,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-15 20:00:00,2024-01-15 20:00:00,1
USDCLP.mg,353,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-16 13:00:00,2024-01-16 13:00:00,1
USDCLP.mg,354,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-16 17:00:00,2024-01-16 17:00:00,1
USDCLP.mg,355,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-17 16:00:00,2024-01-17 16:00:00,1
USDCLP.mg,356,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-17 17:00:00,2024-01-17 21:00:00,4
USDCLP.mg,357,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-18 13:00:00,2024-01-22 14:00:00,7
USDCLP.mg,358,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-22 15:00:00,2024-01-22 15:00:00,1
USDCLP.mg,359,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-22 18:00:00,2024-01-22 18:00:00,1
USDCLP.mg,360,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-23 13:00:00,2024-01-23 13:00:00,1
USDCLP.mg,361,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-23 15:00:00,2024-01-23 16:00:00,2
USDCLP.mg,362,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-23 18:00:00,2024-01-23 18:00:00,1
USDCLP.mg,363,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-23 20:00:00,2024-01-23 21:00:00,2
USDCLP.mg,364,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-24 13:00:00,2024-01-26 13:00:00,4
USDCLP.mg,365,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-01-26 17:00:00,2024-01-26 17:00:00,1
USDCLP.mg,366,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-30 18:00:00,2024-01-30 19:00:00,2
USDCLP.mg,367,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-30 20:00:00,2024-01-31 13:00:00,3
USDCLP.mg,368,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-01-31 16:00:00,2024-01-31 19:00:00,4
USDCLP.mg,369,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-01-31 20:00:00,2024-01-31 21:00:00,2
USDCLP.mg,370,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-01 14:00:00,2024-02-01 15:00:00,2
USDCLP.mg,371,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-01 16:00:00,2024-02-02 15:00:00,4
USDCLP.mg,372,balance_degradation_breakout,LONG,BALANCE_DEGRADATION,2024-02-02 16:00:00,2024-02-02 16:00:00,1
USDCLP.mg,373,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-02 17:00:00,2024-02-02 18:00:00,2
USDCLP.mg,374,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-06 15:00:00,2024-02-06 16:00:00,2
USDCLP.mg,375,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-07 15:00:00,2024-02-07 15:00:00,1
USDCLP.mg,376,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-07 16:00:00,2024-02-07 16:00:00,1
USDCLP.mg,377,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-07 17:00:00,2024-02-07 20:00:00,4
USDCLP.mg,378,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-08 13:00:00,2024-02-08 13:00:00,1
USDCLP.mg,379,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2024-02-12 20:00:00,2024-02-12 20:00:00,1
USDCLP.mg,380,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-13 13:00:00,2024-02-13 14:00:00,2
USDCLP.mg,381,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-13 20:00:00,2024-02-13 20:00:00,1
USDCLP.mg,382,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-14 13:00:00,2024-02-14 15:00:00,3
USDCLP.mg,383,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-02-14 16:00:00,2024-02-14 16:00:00,1
USDCLP.mg,384,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-15 16:00:00,2024-02-19 13:00:00,5
USDCLP.mg,385,transition_persistence_flat,NONE,TRANSITION_PERSISTENCE,2024-02-19 14:00:00,2024-02-19 14:00:00,1
USDCLP.mg,386,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-02-19 15:00:00,2024-02-19 15:00:00,1
USDCLP.mg,387,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-20 16:00:00,2024-02-20 21:00:00,4
USDCLP.mg,388,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-21 13:00:00,2024-02-21 13:00:00,1
USDCLP.mg,389,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-22 14:00:00,2024-02-22 14:00:00,1
USDCLP.mg,390,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-22 16:00:00,2024-02-22 21:00:00,3
USDCLP.mg,391,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-02-23 13:00:00,2024-02-23 15:00:00,2
USDCLP.mg,392,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-26 15:00:00,2024-02-26 15:00:00,1
USDCLP.mg,393,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-27 15:00:00,2024-02-27 15:00:00,1
USDCLP.mg,394,balance_degradation_breakout,SHORT,BALANCE_DEGRADATION,2024-02-27 17:00:00,2024-02-27 17:00:00,1
USDCLP.mg,395,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-02-28 20:00:00,2024-02-28 21:00:00,2
USDCLP.mg,396,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-02-29 13:00:00,2024-02-29 13:00:00,1
USDCLP.mg,397,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-03-01 16:00:00,2024-03-01 16:00:00,1
USDCLP.mg,398,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-01 20:00:00,2024-03-04 15:00:00,4
USDCLP.mg,399,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-03-04 16:00:00,2024-03-04 21:00:00,4
USDCLP.mg,400,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-05 13:00:00,2024-03-05 15:00:00,2
USDCLP.mg,401,balance_degradation_breakout,LONG,BALANCE_DEGRADATION,2024-03-06 20:00:00,2024-03-06 20:00:00,1
USDCLP.mg,402,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-08 13:00:00,2024-03-08 13:00:00,1
USDCLP.mg,403,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-11 20:00:00,2024-03-11 21:00:00,2
USDCLP.mg,404,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-14 18:00:00,2024-03-15 13:00:00,2
USDCLP.mg,405,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-03-15 16:00:00,2024-03-15 16:00:00,1
USDCLP.mg,406,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-15 18:00:00,2024-03-18 13:00:00,3
USDCLP.mg,407,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-18 14:00:00,2024-03-18 14:00:00,1
USDCLP.mg,408,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-18 15:00:00,2024-03-19 13:00:00,2
USDCLP.mg,409,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-03-19 16:00:00,2024-03-19 17:00:00,2
USDCLP.mg,410,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-20 13:00:00,2024-03-20 13:00:00,1
USDCLP.mg,411,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-03-20 20:00:00,2024-03-20 21:00:00,2
USDCLP.mg,412,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-21 13:00:00,2024-03-21 13:00:00,1
USDCLP.mg,413,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-22 13:00:00,2024-03-22 13:00:00,1
USDCLP.mg,414,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-25 14:00:00,2024-03-25 16:00:00,2
USDCLP.mg,415,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-25 17:00:00,2024-03-25 17:00:00,1
USDCLP.mg,416,transition_persistence,SHORT,TRANSITION_PERSISTENCE,2024-03-25 18:00:00,2024-03-25 18:00:00,1
USDCLP.mg,417,transition_persistence,LONG,TRANSITION_PERSISTENCE,2024-03-25 21:00:00,2024-03-26 13:00:00,2
